ID#,State,LOT,Information[Bedroom],Type,Informative[Rooms],Built,Internet,Water,Information[Zestimate],SecMtg 2,SecMtgStat2,FamEmp 2,ChildAge 2,Language,Family,Grandparent,SSMC,English,Multigen,Move,Nchildren,Npersons Imputation,Partner,Under18,Over60,Over65,Workers 2,WkExp 2,WkStatus 2,Vehicles,HiValue,Validation
16572,10,1,4,2,9,2,1,700,350000,0,3,,,1,6,0,0,1,1,6,0,2.582010801,0,0,1,1,,,,1,0,Training
16573,24,1,2,2,9,1,1,1500,800000,,2,2,4,1,1,0,0,1,1,6,0,2,0,0,2,2,1,6,3,2,1,Validation
16574,10,1,6,2,10,7,1,1100,250000,0,3,1,3,1,1,0,0,1,2,3,4,10,0,1,0,0,3,1,1,2,0,Training
16575,24,1,3,2,7,3,1,1,450000,1,2,1,4,1,1,0,0,1,1,6,0,2,0,0,1,0,2,1,1,3,0,Test
16576,24,2,3,2,12,6,1,2,500000,,3,,,1,7,0,0,1,1,6,0,2.582010801,4,0,0,0,,,,4,1,Training
16577,42,1,3.252111125,2,7.311854708,1,1,1000,278047.29,0,,3,4,1,1,0,0,1,1,6,0,2,0,0,0,0,2,4,7,2,0,Test
16578,42,2,2,2,5,7,1,130,250000,0,3,,,1,4,0,0,1,1,6,0,2.582010801,0,0,0,0,,,,2,0,Training
16579,42,1,4,2,7,1,1,780,300000,0,3,1,4,1,1,0,0,1,1,5,0,4,0,0,0,0,3,2,1,4,0,Training
16580,42,1,4,3,8,1,1,900,280000,0,,4,4,1,1,0,0,1,1,7,0,3,0,0,2,2,1,9,9,3,0,Test
16581,10,1,3.252111125,3,7.311854708,8,1,240,278047.29,0,3,7,4,1,3,0,0,1,1,5,0,2,0,0,1,0,2,13,13,2,0,Training
16582,42,1,3,2,6,3,1,750,80000,1,1,5,1,1,2,0,0,1,1,2,1,2,0,1,0,0,1,10,10,1,0,Training
16583,42,1,2,2,8,6,1,2,50000,0,,8,4,1,3,0,0,1,1,4,0,2,4,0,0,0,0,15,15,1,0,Training
16584,42,1,4,2,7,2,1,60,250000,1,2,2,9,1,1,0,0,1,1,6,9,9,0,0,0,0,1,6,3,2,0,Training
16585,10,1,3,3,8,2,1,480,85000,,,,,1,6,0,0,1,1,6,0,2.582010801,0,0,1,1,,,,0,0,Training
16586,24,1,3,3,5,5,1,200,180000,0,3,,,1,6,0,0,1,1,5,0,2.582010801,0,0,0,0,,,,1,0,Test
16587,42,1,2,2,5,3,1,1000,150000,,2,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,1,1,2,0,Test
16588,42,1,2,3,5,6,1,800,220000,0,3,,,1,5,0,0,1,1,4,0,2.582010801,0,0,0,0,,,,2,1,Test
16589,42,1,3,2,7,3,1,550,220000,0,,5,4,1,2,0,0,1,1,6,0,2,0,0,1,1,2,10,10,2,0,Training
16590,10,1,3,3,6,1,1,240,115000,0,3,1,2,2,1,0,0,2,1,5,1,3,0,1,0,0,2,4,1,2,0,Test
16591,24,1,3,3,6,3,1,20,130000,0,3,,,1,7,0,0,1,1,5,0,2.582010801,0,0,0,0,,,,3,0,Validation
16592,42,1,4,3,7,1,1,800,140000,0,3,1,2,1,1,0,0,1,1,4,1,3,0,1,0,0,2,2,2,3,0,Training
16593,42,3,3,2,8,1,3,2,10000,0,,,,1,4,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,2,0,Validation
16594,42,2,5,2,7,1,1,2,179000,0,3,3,9,1,1,0,0,1,1,7,9,9,0,0,0,0,1,6,7,2,0,Training
16595,42,1,2,2,7.311854708,2,1,70,110000,0,,3,4,1,1,0,0,1,1,4,0,2,0,0,2,0,1,7,7,4,0,Test
16596,10,1,3,2,7,8,1,880,250000,0,3,2,4,1,1,0,0,1,1,5,0,3,0,0,2,2,2,6,3,3,0,Training
16597,42,1,3.252111125,2,7.311854708,3,1,250,278047.29,0,3,,,1,6,0,0,1,1,4,0,2.582010801,0,0,1,1,,,,1,0,Training
16598,42,1,2,3,5,17,1,780,300000,0,3,6,4,1,2,0,0,1,1,3,0,2,0,0,2,2,0,12,12,2,0,Validation
16599,24,1,2,2,7,2,3,250,180000,0,3,,,1,4,0,0,1,1,6,0,2.582010801,0,0,0,0,,,,2,0,Validation
16600,24,1,4,2,9,3,1,1200,650000,1,1,1,3,1,1,0,0,1,1,3,2,4,0,1,0,0,2,1,1,3,1,Training
16601,42,2,3,2,5,3,1,2,90000,0,,,,1,6,0,0,1,1,7,0,2.582010801,0,0,0,0,,,,0,0,Validation
16602,42,1,3,2,8,7,3,1100,250000,1,2,7,4,1,3,0,0,1,1,6,0,2,0,0,1,1,2,14,13,2,0,Test
16603,42,1,3.252111125,3,7.311854708,1,1,100,278047.29,0,3,,,1,4,0,0,1,1,1,0,2.582010801,0,0,0,0,,,,2,0,Training
16604,24,1,4,2,6,4,1,120,350000,0,3,3,4,4,1,0,0,2,1,6,0,2,0,0,2,1,1,7,7,2,0,Training
16605,24,1,4,2,10,2,1,180,700000,0,3,1,4,1,1,0,0,1,1,6,0,3,0,0,0,0,3,2,1,0,0,Validation
16606,42,1,3,2,6,3,1,600,250000,0,3,,,5,5,0,0,1,1,4,0,2.582010801,2,0,0,0,,,,2,0,Training
16607,42,,2,9,4,7,1,1,250000,0,,4,9,1,1,0,0,1,1,1,9,9,0,0,2,2,0,9,9,2,0,Test
16608,24,1,4,3,8,7,1,260,250000,1,1,7,2,1,3,1,0,1,2,6,0,5,0,1,1,1,3,13,13,4,1,Test
16609,24,1,3,3,7,2,1,520,80000,0,,,,1,7,0,0,1,1,6,0,2.582010801,0,0,0,0,,,,2,0,Training
16610,24,1,2,2,6,2,3,70,150000,0,,,,1,4,0,0,1,1,7,0,2.582010801,0,0,1,0,,,,1,0,Test
16611,42,1,4,2,8,8,1,1200,240000,,2,1,2,1,1,0,0,1,2,4,1,4,0,1,1,1,2,1,1,3,0,Training
16612,24,1,4,2,9,2,1,520,8000,0,3,7,3,1,3,1,0,1,2,5,0,7,0,1,0,0,2,14,13,2,0,Validation
16613,42,2,3,2,6,1,1,2,140000,0,3,1,4,1,1,0,0,1,1,6,0,3,0,0,0,0,3,1,1,4,0,Training
16614,24,1,3.252111125,3,7.311854708,7,1,600,278047.29,0,3,7,2,1,3,0,0,1,1,5,2,3,0,1,0,0,1,14,14,2,0,Test
16615,42,1,2,3,6,3,1,980,85000,0,3,1,9,1,1,0,0,1,1,2,9,9,0,1,0,0,2,1,1,1,1,Validation
16616,42,1,3,2,5,3,1,2,250000,0,,2,2,1,1,0,0,1,1,5,2,4,0,1,0,0,1,7,3,2,0,Validation
16617,42,1,4,2,6,1,1,70,400000,0,3,,,1,5,0,0,1,1,5,0,2.582010801,0,0,2,1,,,,2,0,Training
16618,24,1,4,3,8,5,1,80,200000,0,3,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,1,1,2,0,Test
16619,42,1,4,2,10,7,1,1400,550000,0,3,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,2,1,2,0,Test
16620,42,2,3,2,10,2,1,2,150000,0,,,,1,4,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,2,0,Test
16621,42,1,2,3,5,7,3,200,200000,,3,,,1,4,0,0,1,1,5,0,2.582010801,0,0,0,0,,,,1,0,Training
16622,42,1,5,3,10,1,1,840,395000,0,3,,,1,7,0,0,1,1,6,9,9.186826803,4,0,2,0,,,,2,0,Validation
16623,42,1,1,2,4,2,1,340,32000,0,3,,,1,6,0,0,1,1,7,0,2.582010801,0,0,0,0,,,,2,0,Validation
16624,24,1,3,2,7,3,1,180,350000,0,3,6,4,1,2,0,0,1,1,6,0,2,0,0,1,1,0,12,12,3,0,Test
16625,42,2,3,2,7,6,1,2,250000,0,,,,1,4,0,0,1,1,7,0,2.582010801,0,0,1,0,,,,2,0,Training
16626,42,1,3.252111125,3,7.311854708,7,3,1200,278047.29,0,3,1,3,1,1,0,0,1,1,5,6,8,0,1,0,0,2,2,1,2,0,Training
16627,24,1,1,2,5,3,1,1000,175000,0,3,5,9,2,2,0,0,2,1,1,9,9,2,1,0,0,3,10,10,3,0,Test
16628,42,1,3,3,6,6,1,1100,390000,1,4,1,9,4,1,0,0,1,1,5,9,9,0,0,1,1,3,1,1,3,1,Validation
16629,42,1,3.252111125,2,7.311854708,5,3,2,278047.29,0,,,,1,4,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Training
16630,10,1,4,2,9,1,1,1100,300000,0,3,1,2,4,1,0,0,1,1,5,2,4,0,1,0,0,2,1,1,3,1,Training
16631,42,2,3,2,6,3,1,680,300000,0,,4,4,1,1,0,0,1,1,6,0,2,0,0,2,0,1,6,9,4,0,Test
16632,24,1,5,2,11,13,1,500,340000,0,,8,9,1,3,0,0,1,1,1,9,9,0,1,0,0,0,15,15,1,0,Test
16633,24,1,4,2,9,2,1,760,300000,0,,,,1,6,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Test
16634,42,2,3,2,6,1,1,600,175000,1,2,4,4,1,1,0,0,1,1,7,0,3,0,0,2,1,0,9,9,1,0,Training
16635,42,2,1,2,5,5,3,2,300000,1,4,,,1,4,0,0,1,1,5,0,2.582010801,0,0,0,0,,,,2,0,Test
16636,42,1,3.252111125,2,7.311854708,5,1,400,278047.29,0,3,5,4,3,2,0,0,1,1,3,0,2,0,0,0,0,2,10,10,1,0,Validation
16637,42,2,3,2,5,5,3,2,250000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Validation
16638,10,1,4,2,8,4,1,200,100000,0,,3,4,1,1,0,0,1,1,7,0,2,0,0,2,2,1,8,7,2,0,Training
16639,42,1,2,2,7,3,1,960,140000,0,,,,1,6,0,0,1,1,7,9,9.186826803,0,0,1,1,,,,1,0,Test
16640,24,1,4,2,15,2,1,900,250000,0,3,1,4,1,1,0,0,1,1,6,0,2,0,0,2,0,2,1,1,2,0,Test
16641,24,1,4,2,10,5,1,150,230000,0,3,4,4,1,1,0,0,1,1,6,0,2,0,0,2,2,1,8,9,2,1,Training
16642,24,1,4,2,9,1,1,160,350000,0,3,1,1,3,1,0,0,1,1,2,1,3,0,1,0,0,2,1,1,2,0,Training
16643,42,1,2,2,4,3,1,2,150000,0,3,1,4,1,1,0,0,1,1,6,0,3,0,0,0,0,3,2,1,4,0,Test
16644,42,1,3.252111125,2,7.311854708,1,3,1100,278047.29,0,3,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,1,0,Training
16645,42,1,2,1,5,4,3,600,80000,0,,,,1,4,0,0,1,1,7,0,2.582010801,0,0,0,0,,,,2,0,Validation
16646,24,1,4,2,9,3,1,500,850000,1,2,2,9,1,1,0,0,1,1,5,9,9,0,1,0,0,1,3,3,3,1,Training
16647,24,1,5,2,15,1,1,380,2851000,0,3,2,4,1,1,0,0,1,1,6,0,2,0,0,2,2,1,8,3,3,1,Training
16648,10,1,3.252111125,2,7.311854708,8,1,20,278047.29,1,2,1,4,3,1,0,0,1,1,5,0,2,0,0,0,0,2,1,1,2,1,Test
16649,42,2,4,2,7,5,1,2,350000,0,3,1,4,1,1,0,0,1,1,6,0,2,0,0,0,0,2,5,1,2,0,Training
16650,42,1,3.252111125,3,7.311854708,1,3,1900,278047.29,0,3,,,1,4,0,0,1,1,6,0,2.582010801,0,0,0,0,,,,1,0,Training
16651,24,1,4,2,6,4,1,1400,650000,0,,8,4,1,3,0,0,1,1,7,0,2,0,0,2,1,0,15,15,2,0,Training
16652,42,2,3.252111125,2,7.311854708,9,3,2,278047.29,0,,4,4,1,1,0,0,1,1,4,0,2,0,0,2,2,0,9,9,1,0,Training
16653,24,1,4,2,14,1,1,450,175000,0,3,,,3,5,0,0,1,1,5,0,2.582010801,0,0,0,0,,,,2,0,Training
16654,42,1,3,2,5,1,1,900,60000,0,3,1,9,1,1,0,0,1,1,7,9,9,0,0,0,0,2,1,1,2,0,Training
16655,24,2,3,2,8,7,1,2,280000,0,3,3,9,1,1,0,0,1,1,5,9,9,0,0,1,0,1,3,7,3,1,Training
16656,24,1,3,3,9,2,1,1200,130000,,2,1,2,1,1,0,0,1,1,4,1,3,0,1,0,0,1,3,4,2,0,Training
16657,24,3,3,2,8,1,1,2,303000,0,3,4,4,1,1,0,0,1,1,6,0,2,0,0,0,0,0,9,9,3,0,Training
16658,24,1,5,2,11,1,1,650,700000,1,2,1,4,3,1,0,0,1,1,5,0,3,0,0,1,0,3,2,1,4,1,Training
16659,42,2,3.252111125,2,7.311854708,6,1,200,278047.29,0,,1,2,1,1,0,0,1,1,4,2,4,0,1,0,0,2,1,1,2,0,Test
16660,42,2,3,2,8,3,1,2,175000,1,2,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Test
16661,24,2,4,2,10,7,2,1,775000,0,3,1,2,1,1,0,0,1,1,4,2,4,0,1,0,0,2,1,1,2,1,Validation
16662,42,1,1,2,6,6,3,2,62000,0,,,,1,4,0,0,1,1,7,0,2.582010801,0,0,1,0,,,,1,0,Training
16663,42,1,3,2,6,3,1,450,149000,0,3,,,1,6,0,0,1,1,4,0,2.582010801,0,0,0,0,,,,1,0,Validation
16664,42,2,3,2,6,6,1,900,100000,,,,,1,4,0,0,1,1,7,0,2.582010801,0,0,1,0,,,,1,0,Validation
16665,10,1,3,2,4,3,3,250,100000,0,3,,,1,6,0,0,1,1,6,0,2.582010801,0,0,1,0,,,,1,0,Training
16666,42,2,1,2,3,6,1,2,179000,1,2,,9,1,1,0,2,1,1,5,9,9,0,0,0,0,2,1,,3,1,Training
16667,42,2,3.252111125,1,7.311854708,5,1,2,278047.29,0,,8,4,1,3,0,0,1,1,7,0,2,0,0,1,1,1,15,15,1,0,Validation
16668,24,1,4,2,8,8,1,350,430000,0,3,,,1,4,0,0,1,1,2,0,2.582010801,0,0,0,0,,,,1,0,Training
16669,24,1,3,2,10,5,1,380,259000,0,3,1,4,1,1,0,0,1,1,7,0,2,0,0,2,2,2,5,1,2,1,Validation
16670,42,1,2,2,4,1,1,600,135000,0,,,,1,6,0,0,1,1,5,0,2.582010801,0,0,1,1,,,,1,0,Training
16671,42,2,4,2,7,7,2,2,300000,,3,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,4,1,2,0,Test
16672,24,1,2,2,6,1,1,530,350000,0,,2,4,4,1,0,0,1,1,3,0,2,0,0,0,0,2,2,3,1,0,Validation
16673,42,2,5,2,12,1,2,500,115000,0,3,3,2,1,1,0,0,1,1,5,1,3,0,1,0,0,2,1,7,4,1,Training
16674,42,1,3,2,6,4,1,900,75000,0,,,,1,6,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Training
16675,24,1,3.252111125,2,7.311854708,7,1,600,278047.29,0,3,7,2,4,3,0,0,1,1,4,1,4,4,1,0,0,2,13,13,3,0,Validation
16676,42,2,4,1,8,7,1,2,40000,0,,8,2,1,3,1,0,1,2,5,0,3,0,1,1,1,1,15,15,1,0,Training
16677,24,1,3,2,6,3,1,300,178000,0,,,,1,6,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Training
16678,42,1,3,2,6,3,3,360,190000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,1,0,Training
16679,24,1,3,3,6,2,2,360,60000,0,,1,4,1,1,0,0,1,1,7,0,2,0,0,0,0,2,1,1,2,0,Validation
16680,42,3,3.252111125,2,7.311854708,1,1,2,278047.29,0,,,,1,4,0,0,1,1,6,0,2.582010801,0,0,0,0,,,,1,0,Training
16681,10,1,3.252111125,2,7.311854708,4,1,200,278047.29,0,3,,,1,7,0,0,1,1,3,0,2.582010801,3,0,0,0,,,,2,0,Validation
16682,24,2,5,2,10,14,1,200,1100000,0,3,1,9,1,1,0,0,1,1,4,9,9,0,1,0,0,2,1,1,2,1,Training
16683,42,1,3,3,6,7,1,240,155000,0,3,,,1,6,0,0,1,1,4,9,9.186826803,0,0,1,1,,,,1,0,Training
16684,24,1,3,2,6,3,1,300,145000,0,3,5,1,1,2,0,0,1,1,3,1,2,0,1,0,0,1,10,10,2,0,Test
16685,42,1,3,2,6,3,1,780,125000,0,,1,4,1,1,0,0,1,1,6,0,2,0,0,0,0,2,2,1,4,0,Training
16686,24,,3,9,7,7,1,1,900000,0,3,4,4,1,1,0,0,1,1,4,0,2,0,0,2,2,0,9,9,2,0,Validation
16687,10,2,2,2,6,3,3,480,150000,0,,,,1,6,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,0,0,Test
16688,42,1,2,2,5,4,1,1500,140000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,1,6,9,2,0,Validation
16689,24,1,4,2,9,6,1,470,299000,0,3,7,2,1,3,0,0,1,1,5,1,2,0,1,0,0,1,14,13,1,0,Validation
16690,42,1,3,2,6,1,3,920,40000,0,,8,4,1,3,0,0,1,1,7,0,2,0,0,1,1,1,15,15,2,0,Training
16691,42,1,3.252111125,3,7.311854708,3,1,50,98000,0,,8,4,1,3,0,0,1,1,7,0,3,0,0,2,1,2,15,15,2,0,Training
16692,42,1,3,3,8,2,3,60,80000,,,,,1,4,0,0,1,1,6,0,2.582010801,0,0,0,0,,,,0,0,Training
16693,42,1,3,2,6,1,1,950,80000,0,3,1,4,1,1,0,0,1,1,6,0,2,0,0,0,0,2,1,1,3,0,Validation
16694,42,3,4,2,7,1,1,2,50000,0,3,2,9,1,1,0,0,1,1,5,9,9,0,1,0,0,1,3,3,1,0,Test
16695,42,1,3,3,6,4,1,840,55000,0,3,1,4,1,1,0,0,1,1,3,0,3,0,0,0,0,3,1,1,2,0,Training
16696,10,1,2,3,5,2,1,680,135000,0,3,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,1,1,3,0,Test
16697,42,1,3,2,5,5,1,650,140000,0,,3,4,1,1,0,0,1,1,7,0,2,0,0,1,1,1,7,7,2,0,Training
16698,42,1,4,2,8,11,1,820,250000,0,3,1,2,1,1,0,0,1,1,4,2,4,0,1,0,0,2,1,1,2,0,Training
16699,24,1,3,2,9,1,3,190,240000,0,3,1,9,1,1,0,0,1,1,5,9,9,0,0,2,2,2,2,1,2,0,Training
16700,42,2,4,1,8,7,1,700,120000,0,,6,9,1,2,0,0,1,1,5,9,9,0,1,0,0,1,12,12,3,0,Test
16701,24,1,3,3,6,6,1,480,250000,0,,,,4,6,0,0,1,1,4,0,2.582010801,0,0,1,0,,,,1,0,Test
16702,42,1,3,2,6,1,3,590,75000,0,,,,1,6,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Test
16703,42,2,2,2,8,7,1,2,400000,0,3,1,4,1,1,0,0,1,1,4,0,2,0,0,0,0,1,3,2,2,0,Test
16704,42,1,3,2,6,1,1,2,40000,0,,2,3,1,1,0,0,1,1,3,4,6,0,1,0,0,1,3,3,1,0,Training
16705,42,1,4,2,7,1,1,240,100000,0,3,1,4,1,1,0,0,1,1,6,0,2,0,0,2,1,2,5,1,2,0,Validation
16706,42,1,3.252111125,3,7.311854708,2,1,600,278047.29,0,3,,,1,6,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Validation
16707,42,2,3,2,6,1,1,2,130000,0,3,2,4,1,1,0,0,1,1,4,0,3,0,0,0,0,2,3,3,3,0,Test
16708,42,1,4,2,10,4,3,60,1813000,0,3,2,9,1,1,0,0,1,1,4,9,9,0,0,2,0,1,3,3,2,0,Test
16709,42,2,3.252111125,2,7.311854708,6,1,2,278047.29,0,,2,4,1,1,0,0,1,1,4,0,2,0,0,2,0,1,3,3,2,0,Test
16710,42,1,2,2,5,1,1,480,80000,0,3,,,1,5,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,2,0,Validation
16711,24,3,3.252111125,2,7.311854708,16,3,2,278047.29,0,,,,1,6,0,0,1,1,3,0,2.582010801,0,0,1,1,,,,1,0,Training
16712,24,1,4,2,9,5,1,340,390000,0,3,1,3,1,1,0,0,1,1,3,2,4,0,1,0,0,2,1,1,2,0,Test
16713,42,1,3,1,6,7,3,900,14000,0,3,2,1,1,1,0,0,1,1,1,2,4,0,1,0,0,1,7,3,1,0,Training
16714,42,2,3,2,6,5,1,90,190000,0,3,2,2,1,1,0,0,1,1,1,1,3,0,1,0,0,2,2,3,2,0,Test
16715,24,1,4,2,10,8,1,130,345000,1,1,2,2,4,1,0,0,1,1,5,1,3,0,1,0,0,1,3,3,2,0,Training
16716,42,1,2,2,4,5,1,2,150000,0,,,,1,6,0,0,1,1,6,0,2.582010801,0,0,0,0,,,,1,0,Test
16717,24,2,4,2,15,7,1,1400,400000,0,,7,4,1,3,0,0,1,1,2,0,3,0,0,1,0,1,14,13,4,0,Test
16718,42,2,2,1,4,5,1,2,75000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,1,0,9,9,2,0,Training
16719,42,1,5,2,10,1,1,600,80000,0,3,4,4,1,1,0,0,1,1,5,0,2,0,0,1,1,1,6,9,3,0,Test
16720,42,1,3,2,4,1,1,2,100000,0,3,7,4,1,3,0,0,1,1,5,0,3,0,0,0,0,2,13,13,2,0,Test
16721,42,2,3,2,5,3,1,640,275000,1,1,1,2,2,1,0,0,1,1,6,1,3,0,1,0,0,2,1,1,4,0,Training
16722,42,2,3.252111125,2,7.311854708,4,3,720,278047.29,0,3,7,4,1,3,0,0,1,1,5,0,2,0,0,0,0,2,13,13,1,0,Validation
16723,24,1,3,3,7,5,1,300,325000,0,,1,4,4,1,0,0,1,1,6,0,3,0,0,1,0,3,1,1,3,0,Training
16724,42,2,5,2,10,4,1,2,440000,,3,2,4,1,1,0,0,1,1,5,0,4,0,0,1,0,2,3,3,3,0,Training
16725,42,1,4,2,5,2,1,1000,200000,0,,7,9,1,3,0,0,1,1,3,9,9,0,1,0,0,2,13,13,1,0,Test
16726,42,1,3,2,7,8,1,780,169000,,3,4,2,1,1,1,0,1,2,5,0,5,0,1,2,1,1,9,9,3,0,Training
16727,10,1,2,2,5,4,1,80,215000,0,3,,,1,6,0,0,1,1,1,0,2.582010801,0,0,0,0,,,,1,0,Validation
16728,24,2,4,2,9,5,1,2,750000,0,3,1,4,3,1,0,0,1,1,3,0,3,0,0,0,0,3,1,1,4,1,Training
16729,42,1,4,2,8,8,1,960,138000,0,3,5,1,1,2,0,0,1,1,4,2,3,2,1,0,0,1,10,10,3,0,Training
16730,42,1,3,3,7,4,1,600,50000,0,3,5,4,1,2,0,0,1,1,7,0,2,1,0,0,0,2,10,10,2,0,Test
16731,24,1,2,2,7,1,3,1200,85000,1,1,,,1,4,0,0,1,1,5,0,2.582010801,0,0,1,1,,,,0,0,Validation
16732,42,,2,4,4,4,1,500,175000,0,3,1,9,1,1,0,0,1,1,6,9,9,0,0,0,0,2,1,1,2,0,Validation
16733,42,1,4,2,7,3,1,360,110000,,3,3,4,1,1,0,0,1,1,5,0,3,0,0,1,1,3,2,7,3,0,Training
16734,42,1,3,2,7,1,1,1200,130000,0,,,,1,6,0,0,1,1,6,0,2.582010801,0,0,0,0,,,,1,0,Test
16735,24,1,3,2,7,3,1,2,700000,1,2,1,2,1,1,0,0,1,1,5,1,3,0,1,0,0,2,2,1,2,1,Validation
16736,42,1,3,3,9,1,1,500,400000,0,,2,4,1,1,0,0,1,1,7,0,2,0,0,2,0,1,6,3,1,0,Validation
16737,42,2,2,1,4,7,1,2,55000,0,,,,1,5,0,0,1,1,6,9,9.186826803,2,0,0,0,,,,2,0,Training
16738,42,1,2,2,6,4,1,2,100000,0,3,,,1,5,0,0,1,1,1,0,2.582010801,2,0,0,0,,,,2,0,Training
16739,24,3,3,2,6,5,1,1,300000,,3,6,4,1,2,0,0,1,1,5,0,2,0,0,2,1,0,12,12,2,0,Test
16740,24,,2,7,5,7,1,80,345000,0,,,,1,6,0,0,1,1,1,9,9.186826803,0,0,1,1,,,,1,0,Validation
16741,24,1,3,2,8,6,1,600,230000,,3,1,2,1,1,0,0,1,1,5,1,4,0,1,0,0,3,1,1,2,0,Validation
16742,24,1,6,2,18,7,1,250,389000,1,2,1,2,2,1,0,0,1,1,4,3,6,0,1,0,0,2,1,1,3,1,Validation
16743,42,1,3,2,5,8,1,1200,200000,0,3,1,2,1,1,1,0,1,2,5,0,4,0,1,0,0,2,3,4,2,0,Validation
16744,42,1,3.252111125,2,7.311854708,2,2,430,278047.29,0,3,,,1,6,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,0,0,Validation
16745,24,1,3,2,11,3,1,920,645000,0,3,1,3,1,1,0,0,1,1,7,2,4,0,1,0,0,2,4,1,0,1,Validation
16746,42,1,3,2,6,3,1,350,120000,0,3,1,2,1,1,0,0,1,1,6,1,3,0,1,0,0,3,1,1,3,0,Test
16747,42,1,4,2,12,3,1,120,650000,0,3,1,2,1,1,0,0,1,1,4,1,3,0,1,0,0,2,1,1,2,1,Test
16748,42,1,3,2,6,1,1,1100,74000,0,3,1,1,1,1,0,0,1,1,3,2,4,0,1,0,0,2,4,1,2,0,Training
16749,42,1,3,2,5,2,1,400,175000,0,,1,2,1,1,0,0,1,1,5,2,4,0,1,0,0,3,1,1,2,0,Training
16750,24,1,4,2,6,8,1,600,310000,0,,2,3,3,1,1,0,1,2,4,2,6,0,1,2,0,3,2,3,0,0,Training
16751,42,1,3,3,5,1,1,1100,60000,0,,2,4,1,1,0,0,1,1,7,0,3,0,0,0,0,1,3,3,3,0,Training
16752,42,1,3.252111125,2,7.311854708,3,3,170,278047.29,0,,,,1,4,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Validation
16753,42,1,2,2,8,1,3,840,110000,0,,5,4,1,2,0,0,1,1,7,0,2,0,0,1,1,1,11,10,1,0,Training
16754,24,1,3.252111125,2,7.311854708,3,1,200,278047.29,0,3,1,2,1,1,0,0,1,1,6,1,3,0,1,0,0,2,2,1,3,0,Training
16755,42,1,4,3,7,6,1,50,280000,0,,8,2,1,3,0,0,1,1,3,1,2,0,1,0,0,0,15,15,1,0,Training
16756,42,1,3,2,10,2,3,60,100000,0,3,,,1,6,0,0,1,1,5,0,2.582010801,0,0,0,0,,,,1,0,Training
16757,42,1,5,2,9,2,1,370,2000,0,,,,1,6,0,0,1,1,4,9,9.186826803,0,0,1,1,,,,1,0,Training
16758,42,1,3.252111125,1,7.311854708,6,3,490,278047.29,0,,6,4,1,2,0,0,1,1,3,0,3,0,0,1,0,2,12,12,2,0,Validation
16759,42,1,4,2,10,8,1,1800,240000,,3,1,2,1,1,0,0,1,1,5,2,5,0,1,0,0,2,2,1,2,0,Training
16760,24,1,3.252111125,3,7.311854708,5,1,1,278047.29,0,3,,,1,4,0,0,1,1,5,0,2.582010801,0,0,0,0,,,,1,0,Training
16761,24,1,4,2,8,8,1,1100,332000,,3,1,3,3,1,0,0,1,1,2,2,5,0,1,0,0,2,5,1,2,1,Training
16762,42,2,3.252111125,2,7.311854708,2,1,80,278047.29,0,3,1,2,1,1,0,0,1,1,4,1,3,0,1,0,0,2,1,1,2,0,Test
16763,42,3,3,2,8,6,1,2,326000,0,3,4,4,1,1,0,0,1,1,6,0,2,0,0,2,2,0,9,9,2,0,Validation
16764,42,3,3,2,9,1,1,300,150000,0,3,1,4,1,1,0,0,1,1,6,0,3,0,0,0,0,3,4,1,3,0,Training
16765,42,2,3,2,9,1,1,2,100000,0,3,4,4,1,1,0,0,1,1,7,0,2,0,0,2,0,1,8,9,3,0,Test
16766,42,1,2,2,5,3,1,930,70000,0,3,1,2,1,1,0,0,1,1,5,1,3,0,1,0,0,2,3,2,3,0,Test
16767,42,1,4,2,7,8,1,670,300000,0,,,,1,6,0,0,1,1,5,0,2.582010801,0,0,1,0,,,,2,0,Test
16768,42,1,4,2,7,3,1,800,99000,0,,1,4,1,1,0,0,1,1,5,0,2,0,0,2,0,2,1,1,3,0,Validation
